FALSE_DATA,ageAtBirth,ageAtQ,ethnicity,marital,rural,edu,occClass,income,imd,home,belief,identity,identity_denom,attend,lca,climateChanging,climateConcern,climateHumans,climateAction,travel,waste,energy,buy,airTravel,elecCar,localFood,recycle,plastic,sustainable,insulation,solar,veg,trees,avoidFossil,children,otherAction,meatDairy,totalActions,totalActions_reduced
FALSE_DATA,33,63,White,Never married,Urban,A level,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Climate,Other,Climate,Climate,Climate,Climate,Climate,No,No,Other,Other,No,Other,NA,NA,NA,NA
FALSE_DATA,29,58,White,Married,Urban,A level,III (manual),300 - 399,Quin. 1/Least deprived,Rented,No,None,None,Occasional/None,Atheist,Definitely not,Not very concerned,"Yes, for some of it",Not sure,No,No,No,No,No,No,Other,Other,Other,No,No,No,No,No,No,No,Climate,No,0,0
FALSE_DATA,31,61,White,Married,Urban,Degree,III (non-manual),300 - 399,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,No,Climate,No,Other,No,Climate,No,Other,Other,Climate,No,No,No,No,No,No,NA,NA,NA
FALSE_DATA,35,64,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,Other,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,Climate,Other,No,No,NA,Other,10,7
FALSE_DATA,27,57,White,Married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for all of it",Not sure,No,Other,Other,Other,No,NA,Other,Climate,Climate,No,Other,No,Other,No,No,No,NA,No,NA,2
FALSE_DATA,28,57,White,Married,Urban,Degree,III (manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Climate,No,No,Climate,Climate,Climate,ClimateOther,No,No,No,No,Climate,No,NA,Other,8,8
FALSE_DATA,25,56,White,Married,Rural,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Rented,No,None,None,Occasional/None,Atheist,Yes maybe,Not very concerned,"Yes, for most of it",Not sure,No,No,No,No,No,No,No,Other,No,No,Other,No,No,No,No,No,No,No,0,0
FALSE_DATA,33,63,White,Married,Urban,CSE/None,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Catholic,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Other,No,No,No,Other,Climate,Climate,Other,Other,NA,No,No,No,No,NA,No,NA,3
FALSE_DATA,35,66,White,Married,Urban,A level,III (manual),200 - 299,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Moderately religious,Yes probably,Not very concerned,"Yes, for some of it",No,NA,No,Other,No,Other,No,No,Other,No,No,Other,No,No,No,No,No,NA,No,NA,NA
FALSE_DATA,44,74,White,Married,Rural,O level,III (non-manual),300 - 399,Quintile 3,Council/HA,Yes,Christian,Catholic,Occasional/None,Highly religious,Yes maybe,Not very concerned,"Yes, for some of it",No,No,No,No,No,No,No,No,No,Other,No,No,Other,No,No,No,No,No,No,0,0
FALSE_DATA,32,62,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes maybe,Not at all concerned,"Yes, for some of it",Not sure,No,Other,Other,Other,No,Other,No,Other,Climate,No,No,No,Other,Other,No,No,NA,Other,1,1
FALSE_DATA,38,67,White,Married,Urban,O level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Other,ClimateOther,Other,Other,No,ClimateOther,ClimateOther,Other,ClimateOther,Climate,No,No,No,Climate,No,NA,Other,7,6
FALSE_DATA,28,57,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,Other,No,Other,No,No,No,No,Other,7,7
FALSE_DATA,29,59,White,Married,Rural,O level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Other,Climate,Other,No,No,Climate,Climate,Climate,No,No,No,No,No,No,NA,No,5,5
FALSE_DATA,37,66,White,Married,Urban,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes maybe,Not very concerned,"Yes, for some of it",No,No,Other,Climate,No,Other,Other,Other,Other,Other,Other,Climate,Climate,Other,No,No,No,No,Climate,4,2
FALSE_DATA,31,61,White,Married,Urban,Degree,I,>400,Quin. 5/Most deprived,Rented,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Other,Climate,No,ClimateOther,NA,Climate,Other,ClimateOther,Climate,NA,Climate,No,No,No,No,No,NA,NA
FALSE_DATA,32,62,White,Married,Urban,A level,IV/V,300 - 399,Quintile 3,Owned/Mortgaged,Not sure,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,Other,Other,No,No,Other,Other,Other,Other,No,No,No,Climate,No,No,No,No,1,1
FALSE_DATA,27,57,White,Married,Urban,Degree,II,300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Other,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,Climate,9,8
FALSE_DATA,33,63,White,Married,Rural,O level,III (non-manual),>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Other,Other,No,No,Other,Climate,Climate,Climate,Climate,No,No,No,No,No,No,Other,5,4
FALSE_DATA,27,58,White,Married,Rural,O level,II,200 - 299,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Other,No,No,Climate,Climate,No,No,No,No,No,No,No,No,No,5,5
FALSE_DATA,32,62,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,ClimateOther,Other,No,Climate,Climate,Climate,Climate,No,No,No,Other,No,No,NA,Climate,8,8
FALSE_DATA,25,54,White,Married,Urban,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Not very concerned,"Yes, for most of it",No,No,No,No,No,No,No,No,Other,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,30,60,White,Married,Urban,CSE/None,II,100 - 199,Quin. 1/Least deprived,Rented,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes probably,Not very concerned,"Yes, for some of it",No,No,No,No,No,No,No,No,No,Climate,No,No,Climate,No,No,No,No,No,No,2,1
FALSE_DATA,28,57,White,Married,Urban,CSE/None,IV/V,300 - 399,Quintile 3,Owned/Mortgaged,No,NA,NA,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,NA,ClimateOther,8,8
FALSE_DATA,32,61,White,Married,Rural,Degree,I,300 - 399,Quintile 2,Owned/Mortgaged,Yes,Christian,Catholic,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Other,No,No,No,No,No,Other,No,Other,No,No,No,No,No,No,No,Other,0,0
FALSE_DATA,33,63,White,Married,Urban,Degree,I,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes maybe,Somewhat concerned,"Yes, for some of it",No,Other,Other,Other,Other,No,No,Other,Other,Other,Other,No,No,Other,No,No,No,NA,No,0,0
FALSE_DATA,29,59,White,Married,Urban,Degree,III (manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,NA,NA,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",No,Other,Other,No,No,Other,No,No,Other,Other,Climate,Climate,Climate,Other,No,Climate,No,No,No,4,2
FALSE_DATA,32,61,White,Married,Urban,O level,II,300 - 399,Quintile 3,Owned/Mortgaged,Yes,Christian,Catholic,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,Climate,Climate,No,Climate,No,No,Other,12,8
FALSE_DATA,30,59,White,Married,Urban,CSE/None,II,200 - 299,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,Climate,Climate,Climate,No,No,No,Climate,Climate,No,No,No,No,No,Climate,No,NA,NA,NA,NA
FALSE_DATA,29,59,White,Married,Urban,A level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,Other,No,No,No,Climate,No,Other,Other,Other,No,No,No,Other,No,No,No,NA,Climate,2,1
FALSE_DATA,33,63,White,Married,Rural,A level,III (manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Other,Other,No,No,No,Climate,No,No,No,No,No,No,No,No,No,3,3
FALSE_DATA,31,61,White,Married,Urban,CSE/None,III (manual),200 - 299,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Not sure,No,Other,Other,No,Other,No,Other,Climate,Climate,Other,No,No,No,No,No,No,NA,No,2,2
FALSE_DATA,31,60,White,Married,Urban,A level,II,200 - 299,Quin. 1/Least deprived,Rented,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,Other,Climate,Climate,No,Other,No,Other,Other,Other,Other,Other,Other,No,No,No,No,No,Other,2,2
FALSE_DATA,23,50,White,Married,Urban,CSE/None,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Agnostic,Yes maybe,Somewhat concerned,"Yes, for some of it",No,No,Other,Other,No,Other,No,No,Other,Other,No,Climate,No,No,No,No,No,No,No,1,0
FALSE_DATA,30,60,White,Married,Urban,Degree,I,>400,Quintile 2,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,No,Other,No,Other,No,Climate,Climate,No,Climate,No,No,Climate,No,No,No,No,Other,4,3
FALSE_DATA,30,60,White,Married,Urban,O level,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,Other,Climate,Climate,No,No,Other,Other,No,No,No,No,No,No,No,No,Other,2,1
FALSE_DATA,37,67,White,Married,Rural,Degree,I,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",No,No,No,No,Other,No,No,Other,Other,No,No,No,No,No,Other,No,No,NA,No,0,0
FALSE_DATA,32,62,White,Married,Rural,Degree,I,300 - 399,Quintile 2,Other,Yes,Christian,CofE,Regular,Highly religious,Yes probably,Somewhat concerned,"Yes, for most of it",No,No,Climate,Other,Other,Other,No,No,Climate,Climate,No,No,No,No,Climate,No,No,No,No,4,4
FALSE_DATA,28,58,White,Married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Other,No,No,Climate,No,No,No,Other,Other,Other,No,No,No,No,No,No,No,1,0
FALSE_DATA,40,70,White,Married,Urban,Degree,II,300 - 399,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,Climate,No,No,NA,Climate,12,10
FALSE_DATA,36,66,White,Married,Urban,Degree,I,300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",No,No,Other,Other,No,No,No,Other,Other,Other,Other,No,No,Other,No,No,No,No,No,0,0
FALSE_DATA,34,64,White,Married,Urban,A level,III (non-manual),>400,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Other,Other,Other,Climate,No,Other,Other,Other,Other,Other,No,Other,Other,No,No,No,No,1,0
FALSE_DATA,28,59,White,Married,Urban,A level,III (manual),200 - 299,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Other,Other,No,No,Other,Other,No,No,Other,No,No,Other,No,No,NA,No,1,1
FALSE_DATA,32,62,White,Married,Urban,A level,II,300 - 399,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,Climate,Climate,Climate,No,No,No,Climate,Climate,Climate,No,No,Other,No,No,No,NA,No,6,6
FALSE_DATA,32,61,White,Sep/Div/Widow,Urban,O level,III (non-manual),100 - 199,Quintile 2,Council/HA,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes maybe,Not very concerned,"Yes, for some of it",No,No,Other,No,No,No,No,Other,Other,Other,Other,No,No,Climate,No,No,No,No,No,1,0
FALSE_DATA,33,64,White,Married,Rural,Degree,I,>400,Quintile 3,Owned/Mortgaged,Not sure,Christian,Catholic,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,No,Other,No,No,No,NA,NA,NA,NA
FALSE_DATA,38,68,White,Married,Urban,A level,III (manual),200 - 299,Quintile 4,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Not very concerned,"Yes, for all of it",Not sure,Other,Other,Other,Other,NA,No,Other,Other,Other,Other,Other,No,ClimateOther,Other,Climate,No,NA,No,NA,1
FALSE_DATA,28,57,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Climate,Other,No,No,Climate,Climate,Climate,No,No,Other,No,No,No,No,No,No,5,5
FALSE_DATA,30,59,White,Married,Urban,A level,III (manual),200 - 299,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,ClimateOther,ClimateOther,ClimateOther,Other,ClimateOther,ClimateOther,ClimateOther,ClimateOther,ClimateOther,Other,No,No,No,No,No,No,NA,NA,NA
FALSE_DATA,36,67,White,Married,Urban,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Other,Other,Climate,Other,No,No,Climate,Climate,Climate,No,No,Other,No,No,No,No,No,4,4
FALSE_DATA,35,64,White,Married,Urban,Degree,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,Climate,Climate,NA,Other,Other,Climate,Climate,Climate,Climate,No,No,No,Climate,Climate,No,No,ClimateOther,NA,NA
FALSE_DATA,41,72,White,Married,Urban,O level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",No,ClimateOther,Other,No,ClimateOther,Climate,Other,No,Climate,No,Climate,No,No,Other,No,No,No,NA,Climate,6,5
FALSE_DATA,46,74,White,Married,Urban,Degree,I,>400,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",No,Other,Other,Other,No,Other,ClimateOther,Other,Other,Other,Other,No,Climate,Other,Other,No,No,NA,Other,2,0
FALSE_DATA,37,67,White,Married,Urban,O level,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",No,No,Climate,No,Climate,No,No,Climate,Climate,Climate,Climate,No,No,Climate,No,No,No,No,Other,7,6
FALSE_DATA,53,77,White,Married,Urban,O level,IV/V,200 - 299,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes probably,Not very concerned,"Yes, for some of it",No,Other,No,No,No,Other,No,No,Other,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,37,67,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Climate,No,No,Other,Climate,Climate,ClimateOther,Climate,No,No,Climate,No,No,NA,Other,8,7
FALSE_DATA,31,61,White,Married,Urban,O level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Other,No,Climate,No,Climate,Climate,No,No,No,No,No,No,No,ClimateOther,7,7
FALSE_DATA,29,60,White,Married,Urban,Degree,I,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,ClimateOther,Other,No,No,No,No,Climate,Climate,No,Other,No,No,NA,No,No,NA,No,NA,NA
FALSE_DATA,42,72,White,Married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,NA,Yes,Climate,Climate,Climate,No,Climate,No,Climate,Climate,Climate,Climate,No,No,Climate,Climate,Climate,No,No,No,11,9
FALSE_DATA,34,64,White,Married,Urban,Degree,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Catholic,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",No,Climate,Climate,No,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,Climate,No,No,No,No,Other,9,7
FALSE_DATA,30,60,White,Married,Urban,Degree,I,300 - 399,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Other,Climate,No,Other,Climate,Climate,Other,Other,No,No,No,Climate,No,NA,No,6,5
FALSE_DATA,26,55,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Other,No,No,Other,No,No,Climate,Climate,NA,No,Climate,No,No,No,No,No,Other,NA,NA
FALSE_DATA,39,68,White,Married,Urban,Degree,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,No,No,No,Other,ClimateOther,Other,No,Climate,Climate,No,No,Other,No,No,No,NA,No,3,2
FALSE_DATA,27,57,White,Married,Rural,CSE/None,II,200 - 299,Quintile 4,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,No,No,No,Climate,Climate,No,No,Other,No,No,No,No,No,ClimateOther,6,6
FALSE_DATA,31,62,White,Married,Urban,A level,II,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Other,Other,No,Climate,No,No,Other,Other,Other,Other,No,Other,Other,No,Other,NA,Climate,2,1
FALSE_DATA,29,58,White,Married,Urban,Degree,III (non-manual),>400,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Other,Other,No,Climate,No,Climate,Climate,No,Other,No,No,Other,No,No,No,No,4,3
FALSE_DATA,29,59,White,Never married,Urban,O level,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Other,Other,No,Other,No,No,Other,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,36,66,White,Married,Urban,A level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Other,Other,No,No,Other,Other,No,Climate,Climate,Climate,No,No,No,No,No,No,No,No,3,3
FALSE_DATA,36,66,White,Married,Urban,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,No,Climate,No,Climate,Climate,Climate,Climate,No,No,Climate,Climate,Climate,No,NA,No,10,8
FALSE_DATA,32,62,White,Married,Urban,Degree,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,Climate,Other,No,Other,No,ClimateOther,Climate,Climate,Climate,No,No,No,Other,No,No,NA,No,5,5
