FALSE_DATA,ageAtQ,sex,ethnicity,relationship,rural,edu,occClass,income,imd,home,politics_PCA1,politics_PCA2,belief,identity,identity_denom,attend,lca,climateChanging,climateConcern,climateHumans,climateAction,travel,waste,energy,buy,airTravel,elecCar,localFood,recycle,plastic,sustainable,insulation,solar,veg,trees,avoidFossil,children,otherAction,meatDairy,totalActions,totalActions_reduced
FALSE_DATA,30,Male,White,Yes,Urban,Degree,Manager/Prof,<£500,Quintile 2,Rented,0.1386140500474064,-1.771028704483487,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,Other,No,Other,Other,No,No,Other,Other,No,No,No,No,No,No,No,No,No,1,1
FALSE_DATA,29,Male,White,No,Urban,A level,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,0.5505577348008979,0.6062444845350259,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,No,NA,Other,Climate,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,No,Climate,NA,NA
FALSE_DATA,30,Female,White,No,Urban,A level,Intermediate,£1000-£1499,Quintile 2,Owned/Mortgaged,0.027225572628799488,-0.7121835504602971,Yes,None,None,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,Climate,No,No,No,Climate,Climate,9,8
FALSE_DATA,30,Female,White,Yes,Urban,PostGrad,Routine,£1000-£1499,Quintile 4,Owned/Mortgaged,-0.4998084835701958,0.9092792951532769,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Yes,No,Other,Other,Other,No,No,Other,Other,Other,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,30,Female,White,Yes,Urban,A level,Manager/Prof,£1500-£1999,Quintile 4,Rented,-0.7157183486699956,0.2089394812263051,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,No,Climate,No,No,Other,Climate,Climate,Climate,No,No,No,No,No,No,No,Climate,6,6
FALSE_DATA,29,Female,White,No,Urban,A level,Manager/Prof,£1000-£1499,Quintile 2,Rented,0.11404974102399479,0.44031815296238835,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,Climate,Climate,Climate,Other,Other,Climate,Climate,Climate,Climate,No,No,Other,No,Climate,No,NA,No,8,8
FALSE_DATA,30,Female,White,Yes,Urban,A level,Manager/Prof,>£2000,Quin. 5/Most deprived,Other,-0.30553720763421127,1.2283301348688527,Yes,Christian,Catholic,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Other,No,No,Climate,Climate,Climate,Other,No,No,No,No,No,No,NA,No,5,5
FALSE_DATA,29,Female,White,Yes,Urban,Degree,Intermediate,£1500-£1999,Quin. 5/Most deprived,Council/HA,0.7850194448475593,0.10146970235711522,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for all of it",Yes,No,No,No,Other,No,No,Other,Other,Other,Other,No,No,No,No,No,No,No,Other,0,0
FALSE_DATA,29,Female,White,Yes,Rural,PostGrad,Small employ,£1500-£1999,Quintile 2,Owned/Mortgaged,0.13545165273645277,-0.28112838987058963,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,ClimateOther,No,Climate,Climate,Climate,Climate,No,No,Climate,Climate,ClimateOther,No,Climate,Climate,12,10
FALSE_DATA,30,Female,White,Yes,Rural,PostGrad,Intermediate,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,0.3488011417310692,-0.48275148199032764,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,Climate,7,7
FALSE_DATA,30,Female,White,Yes,Urban,A level,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Rented,0.7927545680369338,-0.936318475305232,No,Christian,Other,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,No,Other,Other,No,Climate,Climate,Climate,Climate,No,No,ClimateOther,Climate,No,No,No,No,7,6
FALSE_DATA,30,Female,White,Yes,Urban,GCSE,Intermediate,£1000-£1499,Quintile 2,Owned/Mortgaged,-0.08445259545022032,-0.7121835504602971,No,None,None,Occasional/None,NA,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,Other,Other,No,Other,No,No,No,No,No,No,No,No,No,Other,No,No,0,0
FALSE_DATA,30,Female,White,No,Urban,PostGrad,Intermediate,>£2000,Quintile 3,Rented,-1.972322026704679,-0.24293325496109294,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Climate,Climate,Climate,Climate,No,No,No,No,Climate,ClimateOther,No,No,No,No,No,No,No,ClimateOther,7,7
FALSE_DATA,31,Female,White,Yes,Urban,A level,Manager/Prof,>£2000,Quintile 3,Owned/Mortgaged,0.13545165273645277,0.4978810240545141,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,Other,Climate,Other,ClimateOther,Other,No,No,No,Climate,Other,No,No,No,No,No,No,No,Other,3,3
FALSE_DATA,29,Female,White,Yes,Urban,GCSE,Routine,£1000-£1499,Quintile 3,Rented,0.5105932588780404,0.7273130925244837,Yes,Christian,Other,Occasional/None,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,No,Climate,No,Climate,Climate,Climate,No,No,No,No,No,No,NA,No,6,5
FALSE_DATA,30,Female,White,No,Urban,Degree,Manager/Prof,£1500-£1999,Quin. 5/Most deprived,Rented,0.661946212219505,-1.972651796603225,Not sure,Christian,CofE,Occasional/None,NA,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,No,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,Climate,No,No,Climate,8,8
FALSE_DATA,31,Female,White,No,Urban,Degree,Manager/Prof,<£500,Quintile 4,Rented,-0.528406021756085,1.0974548416631444,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,No,Climate,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,ClimateOther,8,7
FALSE_DATA,30,Female,White,No,Urban,Degree,Intermediate,<£500,Quintile 2,Rented,0.04552761152013088,0.04236742747349617,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,No,No,Climate,Climate,Climate,Climate,No,No,No,No,Climate,No,NA,No,7,7
FALSE_DATA,29,Female,White,Yes,Urban,Degree,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,1.0816250201623707,0.8601349889963057,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,No,Other,No,No,Climate,Climate,No,No,No,Other,No,Climate,No,No,ClimateOther,7,7
FALSE_DATA,31,Female,Other than White,No,Urban,A level,Manager/Prof,>£2000,Quintile 4,Rented,-0.7417555107507015,0.664453077807323,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Other,Other,NA,No,Other,ClimateOther,ClimateOther,ClimateOther,No,No,No,No,No,No,No,Climate,NA,5
FALSE_DATA,31,Female,White,Yes,Urban,Degree,Manager/Prof,£1000-£1499,Quintile 3,Owned/Mortgaged,0.9945111611067624,-0.34992958551850556,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Not very concerned,"Yes, for some of it",No,No,No,No,No,No,No,Other,No,No,No,No,No,No,No,No,Other,No,No,0,0
FALSE_DATA,30,Female,White,Yes,Urban,GCSE,Manager/Prof,£1000-£1499,Quintile 4,Owned/Mortgaged,0.3276889206790242,0.9308827879103354,Not sure,None,None,Occasional/None,NA,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Other,Climate,Other,No,Other,Climate,Climate,Other,ClimateOther,No,No,No,No,No,NA,Climate,6,5
FALSE_DATA,31,Female,White,Yes,Urban,Degree,Intermediate,<£500,Quintile 4,Rented,0.5748323531638967,-1.972651796603225,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Other,No,No,Climate,Climate,Climate,No,No,No,No,No,No,NA,ClimateOther,7,7
FALSE_DATA,30,Male,White,No,Urban,A level,Intermediate,£1500-£1999,Quintile 4,Owned/Mortgaged,0.970144683459104,-0.3295854582325925,Yes,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",No,No,No,Climate,Climate,Climate,No,Climate,No,Climate,Climate,No,No,Other,No,Climate,Other,ClimateOther,No,7,6
FALSE_DATA,29,Male,White,Yes,Urban,Degree,Manager/Prof,£1000-£1499,Quintile 2,Rented,0.11433943168440776,0.04236742747349617,Not sure,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",No,Other,Other,Climate,Climate,No,Other,No,Other,No,Climate,No,No,No,No,No,No,No,ClimateOther,4,4
FALSE_DATA,30,Female,White,Yes,Rural,A level,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Rented,-0.6092548122800495,-1.184350661388445,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,ClimateOther,No,No,No,NA,ClimateOther,9,8
FALSE_DATA,30,Female,White,Yes,Urban,PostGrad,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Rented,-0.39069069159635916,-0.6937860264404978,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,ClimateOther,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,ClimateOther,No,Climate,No,NA,ClimateOther,12,10
FALSE_DATA,30,Male,White,No,Urban,Degree,Intermediate,£1500-£1999,Quin. 1/Least deprived,Other,0.22572790910301468,-0.8067025475706688,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,No,No,No,No,Climate,Climate,No,No,No,No,No,No,No,No,ClimateOther,5,5
FALSE_DATA,30,Female,White,No,Urban,PostGrad,Manager/Prof,£1500-£1999,Quintile 2,Owned/Mortgaged,-0.3715388456377746,-0.149565858869913,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,No,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,Other,No,No,Climate,Climate,ClimateOther,10,8
FALSE_DATA,29,Female,White,Yes,Urban,Degree,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,-0.5891930280705743,-0.11260973285166692,Not sure,None,None,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,Other,Other,No,Other,Climate,Climate,No,Other,No,No,No,No,No,No,No,4,4
FALSE_DATA,30,Female,White,Yes,Urban,PostGrad,Manager/Prof,£1500-£1999,Quintile 4,Owned/Mortgaged,1.1930134975809779,0.08307217833731578,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Other,No,No,No,Other,Climate,Climate,No,No,No,No,No,No,No,No,No,3,3
FALSE_DATA,31,Female,White,Yes,Urban,PostGrad,Manager/Prof,£1500-£1999,Quintile 3,Owned/Mortgaged,-0.04474864484643107,0.6024867447014843,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",No,No,Climate,Climate,No,No,No,Other,Other,Other,No,Other,No,Other,No,No,No,No,Other,2,2
FALSE_DATA,29,Female,White,Yes,Urban,GCSE,Manager/Prof,£1500-£1999,Quintile 2,Owned/Mortgaged,0.14748862309614041,-0.12990896937896804,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,Climate,Other,Climate,ClimateOther,No,Climate,Climate,Climate,Climate,Climate,No,No,No,Climate,ClimateOther,No,ClimateOther,12,10
FALSE_DATA,30,Male,White,Yes,Urban,A level,Manager/Prof,>£2000,Quintile 3,Rented,0.5716699558529428,0.6062444845350259,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Other,Climate,Climate,Climate,No,No,Other,Other,Climate,ClimateOther,Other,ClimateOther,Other,No,ClimateOther,No,NA,No,7,6
FALSE_DATA,29,Female,White,No,Urban,A level,Manager/Prof,>£2000,Quintile 4,Rented,-0.502079169014966,0.36505912758269216,No,None,None,Occasional/None,Atheist,Yes probably,Very concerned,NA,NA,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,Climate,Other,NA,No,8,8
FALSE_DATA,30,Female,White,Yes,Rural,Degree,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,-0.9099896246059803,-1.0478879045230027,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,No,No,No,No,No,No,Other,No,No,No,No,No,No,No,No,No,No,Other,0,0
FALSE_DATA,29,Female,White,Yes,Urban,A level,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,1.0816250201623707,0.8601349889963057,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,30,Male,White,Yes,Urban,PostGrad,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,0.1597262710994514,-1.0164777265496936,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,30,Female,White,Yes,Rural,PostGrad,Manager/Prof,£1000-£1499,Quintile 2,Owned/Mortgaged,-0.25838782450146053,-0.28112838987058963,Yes,Christian,Catholic,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for some of it",No,No,Other,No,Other,No,No,NA,No,Other,ClimateOther,No,Other,Climate,ClimateOther,Climate,No,No,Other,NA,NA
FALSE_DATA,30,Female,White,Yes,Urban,Degree,Routine,£1000-£1499,Quin. 5/Most deprived,Owned/Mortgaged,0.3519635390420228,0.4753691913293176,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,No,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,ClimateOther,6,6
FALSE_DATA,29,Female,White,Yes,Rural,A level,Intermediate,£1500-£1999,Quin. 1/Least deprived,Rented,0.6696813354088793,-1.972651796603225,No,None,None,Occasional/None,Atheist,Yes maybe,Somewhat concerned,Not at all,Not sure,Climate,Climate,Climate,Other,No,No,ClimateOther,ClimateOther,ClimateOther,No,No,No,Climate,No,Climate,No,No,No,8,7
FALSE_DATA,31,Female,White,No,Urban,Degree,Intermediate,>£2000,Quin. 1/Least deprived,Rented,-2.408540329821169,0.379152395372734,No,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,No,Climate,No,No,No,Climate,No,Climate,No,No,No,Climate,Other,No,ClimateOther,8,6
FALSE_DATA,31,Female,White,Yes,Urban,A level,Intermediate,£500-£999,Quintile 3,Owned/Mortgaged,0.11433943168440776,-1.373077978994595,No,None,None,Occasional/None,Atheist,Yes maybe,Not very concerned,"Yes, for some of it",No,No,No,No,No,No,No,NA,No,No,No,No,No,Other,No,No,No,No,No,NA,NA
FALSE_DATA,31,Female,White,No,Urban,Degree,Intermediate,>£2000,Quintile 4,Other,0.1384162186716532,-0.7162978591656943,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,Climate,ClimateOther,ClimateOther,Other,ClimateOther,ClimateOther,ClimateOther,No,Climate,No,No,Other,Other,No,Other,Climate,NA,NA,NA
FALSE_DATA,30,Female,White,Yes,Urban,Degree,Manager/Prof,£1000-£1499,Quintile 3,Owned/Mortgaged,-0.9219558083335853,1.0955082383970307,Not sure,None,None,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,Other,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,ClimateOther,NA,Climate,9,9
FALSE_DATA,29,Male,White,Yes,Urban,Degree,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,0.5977071179336486,0.002912927092854095,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Other,Other,No,No,No,No,Other,Other,Other,No,ClimateOther,No,No,No,No,No,Other,1,0
FALSE_DATA,30,Male,White,Yes,Urban,Degree,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,0.6830584332715499,-0.45260066948816385,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,No,Climate,Climate,No,No,Climate,Climate,Climate,Climate,Climate,No,Climate,NA,No,No,NA,Climate,NA,NA
FALSE_DATA,30,Female,White,Yes,Rural,A level,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,0.970144683459104,-0.8054431820995234,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Not sure,No,Climate,Other,Climate,No,No,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,No,No,NA,Other,9,7
FALSE_DATA,30,Female,White,No,Rural,A level,Routine,£1000-£1499,Quintile 3,Rented,-0.502079169014966,0.36505912758269216,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Other,Climate,Climate,Climate,No,ClimateOther,Climate,Climate,No,No,No,No,No,Climate,No,Climate,Climate,8,7
FALSE_DATA,31,Female,White,No,Urban,GCSE,Manager/Prof,£1000-£1499,Quin. 1/Least deprived,Rented,1.0816250201623707,0.8601349889963057,No,Christian,Catholic,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,Climate,No,No,No,No,ClimateOther,Other,No,No,No,No,No,No,No,No,No,3,3
FALSE_DATA,31,Female,White,Yes,Urban,A level,Routine,£1000-£1499,Quin. 1/Least deprived,Owned/Mortgaged,0.11433943168440776,0.4978810240545141,Not sure,None,None,Occasional/None,NA,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Climate,No,Other,Climate,Climate,Climate,No,No,No,Climate,No,No,NA,Other,8,7
FALSE_DATA,29,Female,Other than White,Yes,Rural,A level,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,0.3276889206790242,0.9308827879103354,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,ClimateOther,ClimateOther,Other,No,ClimateOther,ClimateOther,Climate,Climate,No,No,Other,No,Climate,No,No,ClimateOther,9,9
FALSE_DATA,30,Female,White,Yes,Urban,A level,Intermediate,£1000-£1499,Quintile 2,Owned/Mortgaged,0.2405750616234159,-1.771028704483487,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Not sure,No,Climate,Climate,Other,No,No,Climate,Climate,Climate,No,No,No,Other,Other,No,No,NA,No,5,5
FALSE_DATA,29,Female,White,No,Urban,A level,Intermediate,£1000-£1499,Quintile 3,Owned/Mortgaged,-0.5891930280705743,-0.8450054469321191,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,Other,Other,Climate,No,No,Other,9,8
FALSE_DATA,30,Female,White,Yes,Urban,GCSE,Small employ,£500-£999,Quintile 2,Owned/Mortgaged,0.7716423469848889,-0.936318475305232,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,Climate,No,No,No,NA,Climate,9,8
FALSE_DATA,30,Female,White,No,Urban,GCSE,Routine,<£500,Quin. 5/Most deprived,Council/HA,-0.9219558083335853,-0.3048995880669318,No,None,None,Occasional/None,Atheist,Yes maybe,Not at all concerned,"Yes, for some of it",Yes,Other,Other,Other,No,No,No,No,Other,Other,No,No,No,No,No,No,No,NA,Climate,1,1
FALSE_DATA,30,Female,White,No,Urban,Degree,Manager/Prof,£1000-£1499,Quintile 2,Owned/Mortgaged,0.1386140500474064,-0.5609641299686758,Not sure,Christian,CofE,NA,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,NA,Climate,No,Climate,Other,No,Other,Other,Other,Climate,Other,No,No,No,No,No,NA,No,NA,NA
FALSE_DATA,31,Male,White,Yes,Urban,PostGrad,Intermediate,£1500-£1999,Quintile 2,Owned/Mortgaged,0.6830584332715499,-0.45260066948816385,Yes,Christian,CofE,Occasional/None,Highly religious,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,Climate,8,8
FALSE_DATA,31,Female,White,No,Urban,Degree,Intermediate,£500-£999,Quintile 4,Rented,-1.55244538738606,-0.11581570158892615,No,None,None,Occasional/None,NA,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,No,Climate,No,No,No,Climate,Climate,Climate,No,No,No,No,Climate,Climate,NA,ClimateOther,9,9
FALSE_DATA,31,Female,White,Yes,Urban,Degree,Routine,£1000-£1499,Quintile 3,Rented,0.5505577348008979,1.0617580811160439,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Climate,No,No,Climate,Climate,Climate,No,No,No,No,No,Climate,No,ClimateOther,9,8
FALSE_DATA,30,Female,White,No,Urban,Degree,Manager/Prof,£1000-£1499,Quintile 2,Rented,-0.592645116041941,0.46966484822966226,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,ClimateOther,ClimateOther,ClimateOther,ClimateOther,No,No,No,ClimateOther,ClimateOther,ClimateOther,No,No,No,No,No,ClimateOther,No,ClimateOther,9,9
