FALSE_DATA,ageAtBirth,ageAtQ,ethnicity,marital,rural,edu,occClass,income,imd,home,belief,identity,identity_denom,attend,lca,climateChanging,climateConcern,climateHumans,climateAction,travel,waste,energy,buy,airTravel,elecCar,localFood,recycle,plastic,sustainable,insulation,solar,veg,trees,avoidFossil,children,otherAction,meatDairy,totalActions,totalActions_reduced
FALSE_DATA,34,63,White,Married,Urban,O level,IV/V,100 - 199,Quintile 4,Council/HA,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes maybe,Not very concerned,"Yes, for some of it",Not sure,No,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,NA,No,No,No,No,No,Other,NA,7
FALSE_DATA,32,62,White,Married,Rural,O level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,Other,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,No,No,No,ClimateOther,Other,No,Other,Other,Other,Other,Other,Climate,No,Other,No,No,NA,NA,NA,NA
FALSE_DATA,26,56,White,Married,Urban,O level,II,100 - 199,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for some of it",Not sure,No,Climate,Other,Climate,No,No,Other,Other,No,No,No,No,Other,Other,No,No,No,No,2,2
FALSE_DATA,24,55,White,Married,Urban,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes maybe,Somewhat concerned,"Yes, for some of it",Not sure,Climate,Climate,Climate,Other,Other,No,Climate,Climate,Climate,Climate,No,Other,No,No,No,No,NA,No,7,7
FALSE_DATA,32,61,White,Never married,Rural,Degree,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,Other,Other,No,No,NA,Other,9,8
FALSE_DATA,27,56,Other than White,Never married,Urban,Degree,II,>400,Quin. 1/Least deprived,Rented,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,Other,NA,Other,No,No,Climate,Climate,Climate,Other,No,No,No,No,No,NA,No,NA,NA
FALSE_DATA,32,62,White,Married,Urban,CSE/None,IV/V,>400,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Other,Other,Climate,Climate,Climate,Climate,Climate,No,Climate,No,No,No,NA,Climate,10,8
FALSE_DATA,27,56,White,Married,Urban,O level,III (non-manual),>400,Quintile 4,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Not sure,Other,Other,Other,No,No,ClimateOther,Other,Other,Other,Other,Climate,Climate,No,Other,No,No,NA,No,3,0
FALSE_DATA,31,61,White,Married,Urban,O level,III (non-manual),300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for some of it",Yes,No,Other,Other,Other,Other,No,Other,Other,Other,Other,No,No,Other,No,No,No,No,Other,0,0
FALSE_DATA,30,59,White,Married,Urban,Degree,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,Catholic,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,No,Climate,No,Other,No,No,No,No,No,No,Other,Other,Climate,No,No,No,ClimateOther,4,4
FALSE_DATA,24,54,White,Married,Urban,O level,III (non-manual),200 - 299,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Regular,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,ClimateOther,ClimateOther,Other,ClimateOther,No,ClimateOther,ClimateOther,ClimateOther,No,ClimateOther,NA,NA,Climate,No,No,NA,No,NA,6
FALSE_DATA,27,57,White,Married,Urban,O level,IV/V,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,NA,No,7,7
FALSE_DATA,29,59,White,Married,Urban,O level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Other,No,Other,No,ClimateOther,ClimateOther,Other,Other,No,No,No,Climate,No,No,NA,No,4,4
FALSE_DATA,29,59,White,Married,Urban,Degree,III (non-manual),>400,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for some of it",Yes,No,No,NA,No,Climate,Other,No,Other,Other,Other,Other,No,Other,Other,No,No,No,No,NA,NA
FALSE_DATA,23,53,White,Never married,Urban,A level,II,200 - 299,Quintile 3,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for most of it",Not sure,No,No,No,No,Other,No,No,No,ClimateOther,Climate,Climate,No,No,No,No,No,No,ClimateOther,4,3
FALSE_DATA,25,55,White,Married,Urban,O level,III (non-manual),300 - 399,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Regular,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,No,Other,No,No,NA,Climate,9,9
FALSE_DATA,26,56,White,Married,Urban,O level,III (non-manual),200 - 299,Quintile 2,Council/HA,Not sure,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,No,No,No,No,Climate,Climate,No,No,No,No,No,Other,No,No,No,4,4
FALSE_DATA,38,67,White,Never married,Urban,Degree,IV/V,100 - 199,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",No,Climate,Climate,Climate,Climate,Climate,No,NA,Climate,Climate,Climate,No,No,Climate,NA,Climate,No,No,Climate,NA,NA
FALSE_DATA,26,56,White,Married,Rural,Degree,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,No,7,7
FALSE_DATA,31,61,White,Married,Urban,O level,III (non-manual),200 - 299,Quintile 3,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes probably,Not very concerned,"Yes, for all of it",No,No,Other,Other,No,Other,No,No,No,Climate,No,Other,No,Other,No,No,No,No,No,1,1
FALSE_DATA,31,61,White,Married,Urban,O level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes probably,Not very concerned,"Yes, for some of it",No,Climate,Other,Other,Other,Climate,No,Other,Other,Other,Other,Other,Other,Other,No,No,No,NA,ClimateOther,3,2
FALSE_DATA,30,60,White,Married,Rural,O level,IV/V,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Climate,Climate,Other,Other,Other,No,Other,Climate,Climate,Climate,No,No,Other,No,No,No,No,Other,5,5
FALSE_DATA,30,60,White,Married,Rural,A level,II,>400,Quintile 2,Owned/Mortgaged,Yes,Christian,Catholic,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,No,Other,No,No,Climate,Climate,No,Climate,No,No,No,No,No,NA,No,5,4
FALSE_DATA,27,57,White,Married,Urban,A level,II,300 - 399,Quintile 2,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Moderately religious,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,NA,No,No,No,Other,No,Other,Other,Other,No,No,No,Other,No,Climate,No,No,Other,NA,NA
FALSE_DATA,25,54,White,Never married,Urban,Degree,II,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,Other,Climate,Climate,Other,No,No,Climate,Climate,Climate,Climate,Other,No,No,No,No,No,NA,Climate,7,7
FALSE_DATA,30,59,White,Married,Urban,Degree,IV/V,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,Other,Other,ClimateOther,Climate,No,Other,Other,No,Other,No,No,No,Other,No,No,No,Other,2,1
FALSE_DATA,35,65,White,Married,Rural,Degree,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,Climate,No,No,No,NA,No,Climate,Climate,NA,NA
FALSE_DATA,26,56,White,Married,Rural,O level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Other,No,No,No,No,Other,Other,Other,Other,No,No,No,No,No,No,NA,No,0,0
FALSE_DATA,39,69,White,Sep/Div/Widow,Urban,Degree,II,>400,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,ClimateOther,No,Climate,No,NA,ClimateOther,12,10
FALSE_DATA,27,56,White,Married,Urban,A level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,Other,Other,Other,No,Other,Climate,Climate,Climate,No,No,Other,No,No,No,NA,No,4,4
FALSE_DATA,27,57,White,Married,Urban,O level,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,Catholic,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,No,ClimateOther,Climate,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,No,NA,No,9,7
FALSE_DATA,27,56,White,Married,Urban,O level,III (non-manual),200 - 299,Quintile 3,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Other,No,No,No,No,Other,Climate,No,Other,No,No,No,No,No,No,No,2,2
FALSE_DATA,31,62,White,Married,Urban,A level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,Climate,No,No,NA,Other,8,8
FALSE_DATA,27,56,White,Married,Urban,CSE/None,II,200 - 299,Quintile 3,Other,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,No,No,Other,Other,Other,Other,No,No,No,No,No,No,NA,No,3,3
FALSE_DATA,25,55,White,Married,Urban,O level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,No,No,No,Other,No,Other,Other,No,No,No,Climate,No,No,No,No,3,3
FALSE_DATA,31,61,White,Married,Rural,O level,II,200 - 299,Quintile 2,Owned/Mortgaged,Yes,None,None,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,No,9,8
FALSE_DATA,37,66,White,Married,Urban,CSE/None,III (non-manual),300 - 399,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,NA,Climate,No,Other,Climate,Climate,Climate,No,No,No,No,No,No,No,Other,NA,NA
FALSE_DATA,27,56,White,Married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Other,Other,Climate,No,Other,Climate,Climate,No,Other,No,Other,Other,Other,No,NA,Other,4,3
FALSE_DATA,37,68,White,Never married,Urban,Degree,IV/V,100 - 199,Quintile 3,Council/HA,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",No,Climate,Other,Climate,Climate,Climate,Climate,Other,Climate,Climate,Climate,Climate,Climate,Other,No,Climate,No,Climate,No,11,7
FALSE_DATA,32,62,White,Married,Urban,O level,III (manual),200 - 299,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for some of it",Not sure,No,No,No,No,No,No,No,No,No,Other,Other,No,No,No,No,Climate,NA,No,0,0
FALSE_DATA,25,55,White,Married,Urban,Degree,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,No,Other,Climate,Climate,Other,No,No,Other,Other,No,Climate,NA,No,5,5
FALSE_DATA,34,65,White,Married,Urban,A level,II,>400,Quintile 2,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,NA,NA,NA,NA
FALSE_DATA,27,56,White,Married,Urban,O level,IV/V,200 - 299,Quintile 3,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes maybe,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,Other,No,No,No,ClimateOther,ClimateOther,ClimateOther,ClimateOther,No,No,No,No,No,No,NA,Other,5,5
FALSE_DATA,26,56,White,Married,Rural,A level,II,300 - 399,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for some of it",Yes,Other,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,No,No,Other,Other,Climate,No,NA,No,9,7
FALSE_DATA,30,60,White,Married,Urban,O level,III (non-manual),300 - 399,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,No,No,No,Climate,ClimateOther,Climate,Climate,No,Other,No,No,Other,No,No,No,No,5,4
FALSE_DATA,34,65,White,Married,Urban,O level,III (non-manual),300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Other,Other,Other,No,No,Other,Other,Other,Other,Other,No,Other,No,No,No,No,Other,0,0
FALSE_DATA,31,61,White,Married,Urban,CSE/None,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,None,None,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,Climate,No,Other,Other,Climate,Climate,Climate,No,Climate,No,No,No,No,No,No,No,6,5
FALSE_DATA,37,67,White,Married,Urban,A level,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Catholic,Regular,Highly religious,Yes maybe,Not very concerned,"Yes, for some of it",No,No,Other,Other,No,No,No,Other,Other,Other,No,No,No,No,No,No,No,NA,No,0,0
FALSE_DATA,26,56,White,Married,Urban,O level,III (non-manual),200 - 299,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Other,Other,Other,Other,No,Other,Other,Climate,Other,NA,No,Other,No,No,No,No,No,NA,1
FALSE_DATA,30,60,White,Married,Urban,A level,III (non-manual),300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,ClimateOther,ClimateOther,Climate,Climate,Climate,Other,ClimateOther,Climate,Climate,Other,No,Other,Other,No,No,No,Other,9,7
FALSE_DATA,29,59,White,Married,Urban,A level,II,300 - 399,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,Climate,No,No,NA,ClimateOther,10,10
FALSE_DATA,34,63,White,Married,Rural,Degree,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,No,Climate,No,No,NA,ClimateOther,10,9
FALSE_DATA,30,61,White,Married,Urban,A level,II,>400,Quintile 4,Owned/Mortgaged,Yes,Christian,Other,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,Other,Climate,Other,No,Climate,Other,Climate,Climate,No,No,Other,No,No,No,No,Other,5,5
FALSE_DATA,27,57,White,Married,Urban,A level,II,>400,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,Climate,No,No,Climate,Climate,Climate,No,No,Climate,No,No,No,NA,Climate,10,8
FALSE_DATA,26,56,White,Married,Urban,CSE/None,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Regular,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Other,Other,No,Climate,No,No,Climate,Climate,Other,No,No,Other,Climate,No,No,No,No,4,3
FALSE_DATA,29,59,White,Married,Rural,Degree,III (non-manual),300 - 399,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,ClimateOther,Climate,No,No,Other,No,No,Climate,Climate,No,No,No,No,No,No,No,No,NA,NA,NA
FALSE_DATA,32,61,White,Married,Urban,O level,III (non-manual),300 - 399,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,Other,No,Other,No,No,Other,Other,No,Other,No,No,No,No,No,No,No,0,0
FALSE_DATA,28,57,White,Married,Urban,O level,III (non-manual),200 - 299,Quintile 4,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Other,Other,No,No,Other,Climate,Climate,Other,Climate,No,Other,No,No,No,NA,No,4,3
FALSE_DATA,29,59,White,Married,Rural,Degree,IV/V,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,Other,No,No,No,No,Other,7,7
FALSE_DATA,27,56,White,Married,Urban,Vocational,IV/V,<100,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Probably not,Not very concerned,"Yes, for some of it",Yes,No,No,Other,No,No,No,No,Other,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,32,62,White,Married,Urban,A level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,No,Other,No,No,Climate,Climate,Climate,Other,No,Other,Other,Climate,No,Climate,No,6,6
FALSE_DATA,34,63,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,No,No,No,Climate,Climate,Climate,No,No,No,Other,No,No,NA,NA,NA,NA
FALSE_DATA,43,71,White,Married,Rural,O level,II,300 - 399,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes probably,Very concerned,"Yes, for most of it",Not sure,No,Climate,No,Climate,No,No,Other,Climate,Climate,Climate,No,No,No,Other,No,No,Climate,No,5,5
FALSE_DATA,31,61,White,Married,Rural,O level,III (non-manual),200 - 299,Quintile 2,Owned/Mortgaged,Not sure,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",No,No,Climate,No,Climate,No,No,No,Climate,Climate,Climate,No,No,No,Other,No,No,NA,Climate,6,6
FALSE_DATA,27,56,White,Married,Urban,A level,II,<100,Quintile 3,Rented,Yes,Christian,Catholic,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,Other,Climate,No,No,NA,Other,Climate,No,No,No,No,Other,No,No,No,No,NA,NA
FALSE_DATA,33,64,White,Married,Urban,A level,III (non-manual),>400,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,No,Climate,Climate,No,Climate,Climate,Climate,Climate,No,No,Climate,Climate,No,No,No,Other,9,7
FALSE_DATA,31,61,White,Married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,Other,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Other,No,No,No,No,Climate,Climate,Climate,No,No,No,Other,No,No,NA,Climate,5,5
FALSE_DATA,28,58,White,Married,Rural,O level,III (non-manual),300 - 399,Quin. 1/Least deprived,Rented,Yes,Christian,Other,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,NA,No,No,Other,Other,Other,Other,Other,No,Other,No,No,No,NA,No,NA,NA
